id_dokument,id_obdobi,cislo,typ,nazev,predkladatel,ct,id_x,end
7784,171,2323,12,Konvergenční program České republiky (aktualizace duben 2015),Vlada CR,,,2015-05-11 15:19:59
7810,171,2349,13,,,368.0,6199.0,2015-05-18 10:59:02
7811,171,2350,13,,,368.0,6165.0,2015-05-19 09:15:47
7812,171,2351,13,,,42.0,5934.0,2015-05-19 10:25:49
7813,171,2352,13,,,42.0,5314.0,2015-05-19 10:49:02
7814,171,2353,13,,,400.0,5939.0,2015-05-19 11:24:02
7815,171,2354,13,,,42.0,422.0,2015-05-19 13:18:20
7816,171,2355,13,,,376.0,6208.0,2015-05-19 16:04:09
7818,171,2357,13,,,376.0,6173.0,2015-05-19 15:04:57
7819,171,2358,13,,,42.0,5934.0,2015-05-19 15:40:50
7822,171,2361,12,Zpráva o kontrole výročních finančních zpráv politických stran a politických hnutí za rok 2014,Kontrolní výbor,,,2015-05-19 16:06:24
7823,171,2362,12,Doplnění výročních finančních zpráv politických stran a politických hnutí za roky 2012 a 2013,Kontrolní výbor,,,2015-05-19 16:09:19
7824,171,2363,13,,,42.0,6165.0,2015-05-19 17:18:50
7829,171,2368,13,,,42.0,6207.0,2015-05-20 10:08:58
7830,171,2369,13,,,42.0,5969.0,2015-05-20 10:19:18
7832,171,2371,13,,,42.0,5909.0,2015-05-20 10:44:40
7833,171,2372,13,,,42.0,5520.0,2015-05-20 11:37:58
7837,171,2376,13,,,464.0,5920.0,2015-05-20 12:04:39
7838,171,2377,13,,,464.0,6208.0,2015-05-20 17:27:54
7843,171,2382,13,,,464.0,6074.0,2015-05-22 09:41:23
7855,171,2394,13,,,363.0,6214.0,2015-05-27 08:25:47
7856,171,2395,13,,,385.0,5989.0,2015-05-27 09:38:25
7857,171,2396,13,,,385.0,5989.0,2015-05-27 09:39:37
7858,171,2397,13,,,385.0,5989.0,2015-05-27 09:41:59
7859,171,2398,13,,,376.0,5969.0,2015-05-27 11:10:12
7861,171,2400,13,,,408.0,5310.0,2015-05-27 12:29:27
7898,171,2437,13,,,414.0,6215.0,2015-06-04 14:56:11
7908,171,2447,13,,,412.0,6191.0,2015-06-09 11:21:33
7912,171,2451,13,,,464.0,6208.0,2015-06-09 14:13:12
7913,171,2452,13,,,464.0,6208.0,2015-06-09 14:17:06
7914,171,2453,13,,,464.0,6208.0,2015-06-09 14:18:42
7928,171,2467,13,,,409.0,6246.0,2015-06-10 10:58:54
7929,171,2468,13,,,409.0,6246.0,2015-06-10 10:59:32
7951,171,2490,13,,,454.0,5487.0,2015-06-15 12:48:47
7956,171,2495,13,,,416.0,5520.0,2015-06-15 12:58:35
7958,171,2497,13,,,398.0,6166.0,2015-06-15 13:34:44
7960,171,2499,13,,,406.0,6181.0,2015-06-15 16:06:14
7961,171,2500,13,,,407.0,6176.0,2015-06-16 09:20:15
7964,171,2503,13,,,352.0,6215.0,2015-06-16 10:50:24
7966,171,2505,13,,,414.0,5507.0,2015-06-16 13:55:17
7967,171,2506,13,,,408.0,5310.0,2015-06-16 13:59:23
7969,171,2508,13,,,409.0,5948.0,2015-06-16 14:09:49
7973,171,2512,13,,,352.0,6215.0,2015-06-16 14:19:25
7976,171,2515,13,,,42.0,5402.0,2015-06-16 14:55:50
7977,171,2516,13,,,398.0,6191.0,2015-06-16 15:32:20
7987,171,2526,13,,,42.0,5700.0,2015-06-17 09:57:35
7988,171,2527,13,,,42.0,5911.0,2015-06-17 10:51:15
7989,171,2528,13,,,454.0,6191.0,2015-06-17 11:10:02
7990,171,2529,12,Návrhy Poslanecké sněmovny na propůjčení nebo udělení státních vyznamenání,Organizační výbor,,,2015-06-17 15:14:34
7998,171,2537,13,,,42.0,377.0,2015-06-17 16:56:32
7999,171,2538,13,,,463.0,6224.0,2015-06-17 18:05:49
8001,171,2540,13,,,415.0,6181.0,2015-06-18 11:08:53
8005,171,2544,13,,,460.0,6156.0,2015-06-20 08:47:03
8012,171,2551,13,,,379.0,6147.0,2015-06-23 17:19:02
8013,171,2552,13,,,379.0,6147.0,2015-06-23 17:19:03
8061,171,2600,13,,,406.0,6157.0,2015-07-07 11:03:01
8062,171,2601,13,,,416.0,5520.0,2015-07-07 11:12:13
8063,171,2602,13,,,164.0,6192.0,2015-07-07 11:24:07
8064,171,2603,13,,,42.0,5934.0,2015-07-07 14:35:19
8065,171,2604,13,,,42.0,5934.0,2015-07-07 14:42:02
8066,171,2605,13,,,42.0,5934.0,2015-07-07 14:42:32
8069,171,2608,13,,,276.0,5490.0,2015-07-07 15:50:30
8073,171,2612,13,,,309.0,5990.0,2015-07-08 10:44:11
8074,171,2613,13,,,406.0,6181.0,2015-07-08 11:09:24
8075,171,2614,13,,,406.0,6181.0,2015-07-08 11:18:24
8078,171,2617,13,,,42.0,5314.0,2015-07-08 11:50:03
8079,171,2618,13,,,276.0,5990.0,2015-07-08 13:35:02
8082,171,2621,13,,,459.0,5980.0,2015-07-08 16:30:18
8083,171,2622,13,,,459.0,5980.0,2015-07-08 16:34:43
8137,171,2676,13,,,464.0,6158.0,2015-08-19 15:13:18
8138,171,2677,13,,,464.0,6158.0,2015-08-19 15:14:44
8139,171,2678,13,,,464.0,6158.0,2015-08-19 15:15:21
8140,171,2679,13,,,464.0,6158.0,2015-08-19 15:16:05
8141,171,2680,13,,,437.0,6178.0,2015-08-20 14:40:11
8155,171,2694,13,,,464.0,6208.0,2015-08-27 07:38:24
8189,171,2728,12,Návrh časového harmonogramu projednávání vládního návrhu zákona o státním rozpočtu České republiky na rok 2016 a střednědobých výdajových rámců na léta 2017 a 2018 v Poslanecké sněmovně a jejích orgánech,Rozpočtový výbor,0.0,1118.0,2015-09-03 12:12:52
8210,171,2749,13,,,460.0,6210.0,2015-09-03 16:51:46
8211,171,2750,13,,,460.0,6210.0,2015-09-03 16:52:15
8238,171,2777,13,,,156.0,6225.0,2015-09-08 13:00:23
8239,171,2778,13,,,414.0,6215.0,2015-09-10 18:24:56
8240,171,2779,13,,,509.0,6215.0,2015-09-10 18:33:05
8244,171,2783,13,,,460.0,6284.0,2015-09-11 12:13:52
8253,171,2792,13,,,498.0,5934.0,2015-09-12 20:18:31
8256,171,2795,13,,,445.0,5513.0,2015-09-14 15:49:37
8258,171,2797,13,,,471.0,5921.0,2015-09-15 12:08:29
8259,171,2798,13,,,498.0,6279.0,2015-09-15 11:40:19
8260,171,2799,13,,,509.0,5969.0,2015-09-15 13:13:12
8261,171,2800,13,,,509.0,6238.0,2015-09-15 13:16:36
8262,171,2801,13,,,444.0,5700.0,2015-09-15 13:32:08
8263,171,2802,13,,,471.0,6204.0,2015-09-15 13:36:23
8264,171,2803,13,,,459.0,68.0,2015-09-15 13:57:41
8266,171,2805,13,,,445.0,5502.0,2015-09-15 14:18:53
8268,171,2807,13,,,463.0,5922.0,2015-09-15 14:32:04
8269,171,2808,13,,,379.0,6221.0,2015-09-15 14:45:22
8270,171,2809,13,,,471.0,6143.0,2015-09-15 14:58:10
8272,171,2811,13,,,445.0,6165.0,2015-09-15 15:10:43
8273,171,2812,13,,,463.0,6159.0,2015-09-15 15:27:59
8274,171,2813,13,,,463.0,5980.0,2015-09-15 15:34:46
8275,171,2814,13,,,463.0,5980.0,2015-09-15 15:36:34
8276,171,2815,13,,,471.0,6211.0,2015-09-15 16:01:17
8277,171,2816,13,,,463.0,6218.0,2015-09-15 18:10:20
8278,171,2817,13,,,471.0,6211.0,2015-09-15 18:29:16
8279,171,2818,13,,,445.0,5502.0,2015-09-15 18:30:54
8280,171,2819,13,,,460.0,6219.0,2015-09-15 19:07:22
8281,171,2820,13,,,471.0,5939.0,2015-09-15 19:38:23
8282,171,2821,13,,,471.0,6217.0,2015-09-15 22:36:24
8283,171,2822,13,,,437.0,5272.0,2015-09-16 08:11:32
8284,171,2823,13,,,460.0,6284.0,2015-09-16 08:38:34
8285,171,2824,13,,,437.0,6284.0,2015-09-16 08:41:40
8292,171,2831,13,,,471.0,5700.0,2015-09-16 10:25:24
8293,171,2832,13,,,445.0,5513.0,2015-09-16 10:48:38
8296,171,2835,13,,,445.0,5934.0,2015-09-16 11:15:21
8301,171,2840,13,,,445.0,6217.0,2015-09-16 16:34:22
8303,171,2842,13,,,445.0,6217.0,2015-09-16 18:01:22
8304,171,2843,13,,,497.0,6208.0,2015-09-17 09:29:32
8305,171,2844,13,,,437.0,6186.0,2015-09-17 10:38:56
8306,171,2845,13,,,437.0,6191.0,2015-09-17 10:44:49
8307,171,2846,13,,,437.0,6191.0,2015-09-17 10:46:00
8308,171,2847,13,,,514.0,467.0,2015-09-17 11:40:58
8309,171,2848,13,,,503.0,6224.0,2015-09-17 12:34:39
8310,171,2849,13,,,437.0,5969.0,2015-09-17 15:21:10
8312,171,2851,13,,,454.0,6165.0,2015-09-17 17:19:34
8313,171,2852,13,,,513.0,5520.0,2015-09-18 10:49:32
8328,171,2867,13,,,464.0,6158.0,2015-09-23 13:04:42
8329,171,2868,13,,,464.0,6158.0,2015-09-23 13:05:28
8344,171,2883,12,Žádost vlády o vyslovení souhlasu s navýšením výdajového limitu Státního fondu životního prostředí (SFŽP) podle usnesení vlády č. 734/2015,Rozpočtový výbor,,,2015-09-24 10:10:31
8359,171,2898,13,,,494.0,5272.0,2015-09-25 13:21:13
8363,171,2902,13,,,471.0,5939.0,2015-09-29 11:09:56
8365,171,2904,13,,,437.0,6268.0,2015-09-29 16:42:12
8367,171,2906,13,,,437.0,6191.0,2015-09-30 08:48:31
8368,171,2907,13,,,437.0,6191.0,2015-09-30 08:49:13
8372,171,2911,13,,,444.0,5476.0,2015-09-30 11:12:57
8373,171,2912,13,,,500.0,6182.0,2015-09-30 13:54:16
8374,171,2913,12,"Návrh usnesení k návrhu na zřízení vyšetřovací komise Poslanecké sněmovny za účelem objasnění způsobu, jakým byly v uplynulých letech zadávány veřejné zakázky ve státním podniku Česká pošta, s.p.",Ing. Jaroslav Faltýnek,,,2015-09-30 14:54:47
8378,171,2917,12,Střednědobý výhled státního rozpočtu České republiky na léta 2017 a 2018,Vlada CR,,,2015-09-30 18:51:30
8380,171,2919,13,,,465.0,6235.0,2015-10-02 10:41:53
8385,171,2924,13,,,471.0,6211.0,2015-10-05 12:15:55
8387,171,2926,13,,,471.0,6211.0,2015-10-06 10:52:57
8388,171,2927,13,,,460.0,6219.0,2015-10-06 12:51:57
8389,171,2928,13,,,471.0,5700.0,2015-10-06 13:25:31
8390,171,2929,13,,,444.0,6141.0,2015-10-06 13:37:13
8391,171,2930,13,,,444.0,6141.0,2015-10-06 13:38:07
8392,171,2931,13,,,471.0,6217.0,2015-10-06 13:50:56
8402,171,2941,13,,,494.0,6210.0,2015-10-06 17:25:48
8403,171,2942,13,,,500.0,6216.0,2015-10-06 17:40:56
8404,171,2943,13,,,437.0,6186.0,2015-10-06 18:53:31
8405,171,2944,13,,,437.0,6186.0,2015-10-06 18:54:46
8407,171,2946,13,,,437.0,6178.0,2015-10-06 19:20:34
8411,171,2950,13,,,513.0,6210.0,2015-10-07 13:23:09
8412,171,2951,13,,,460.0,5909.0,2015-10-07 14:05:09
8413,171,2952,13,,,513.0,5314.0,2015-10-07 14:23:57
8414,171,2953,13,,,513.0,6186.0,2015-10-07 16:44:25
8415,171,2954,13,,,513.0,6186.0,2015-10-07 16:46:04
8416,171,2955,13,,,526.0,6195.0,2015-10-07 18:22:38
8423,171,2962,13,,,464.0,6189.0,2015-10-08 14:18:56
8424,171,2963,13,,,471.0,5700.0,2015-10-08 17:36:45
8425,171,2964,13,,,471.0,6187.0,2015-10-09 09:13:34
8427,171,2966,13,,,471.0,6213.0,2015-10-09 11:59:57
8430,171,2969,13,,,464.0,6137.0,2015-10-12 20:30:58
8438,171,2977,13,,,464.0,5718.0,2015-10-14 14:22:50
8439,171,2978,13,,,464.0,5718.0,2015-10-14 14:26:05
8447,171,2986,13,,,526.0,5322.0,2015-10-14 22:33:53
8448,171,2987,13,,,464.0,5718.0,2015-10-15 08:09:34
8449,171,2988,13,,,464.0,6208.0,2015-10-15 09:24:16
8454,171,2993,13,,,408.0,5310.0,2015-10-15 18:07:26
8455,171,2994,13,,,408.0,5310.0,2015-10-15 18:10:08
8476,171,3015,13,,,414.0,5272.0,2015-10-19 08:36:07
8489,171,3028,13,,,414.0,6196.0,2015-10-20 10:41:00
8490,171,3029,13,,,156.0,6225.0,2015-10-20 11:15:56
8491,171,3030,13,,,526.0,5520.0,2015-10-20 13:47:37
8492,171,3031,13,,,418.0,377.0,2015-10-20 14:11:57
8495,171,3034,13,,,455.0,5310.0,2015-10-20 15:06:05
8496,171,3035,13,,,456.0,5310.0,2015-10-20 15:08:43
8497,171,3036,13,,,526.0,5520.0,2015-10-20 15:25:05
8498,171,3037,13,,,418.0,5342.0,2015-10-20 15:36:41
8510,171,3049,13,,,408.0,5310.0,2015-10-21 18:27:37
8511,171,3050,13,,,613.0,6225.0,2015-10-22 08:51:56
8514,171,3053,13,,,275.0,6237.0,2015-10-22 11:12:57
8516,171,3055,13,,,500.0,422.0,2015-10-22 13:04:52
8532,171,3071,13,,,489.0,6231.0,2015-10-26 15:21:07
8538,171,3077,13,,,450.0,346.0,2015-10-27 16:01:28
8539,171,3078,13,,,501.0,5909.0,2015-10-27 18:14:54
8562,171,3101,13,,,626.0,5272.0,2015-11-05 09:53:53
8563,171,3102,13,,,626.0,6191.0,2015-11-05 11:29:39
8564,171,3103,13,,,626.0,6214.0,2015-11-05 11:48:47
8565,171,3104,13,,,626.0,5969.0,2015-11-05 12:44:33
8566,171,3105,13,,,626.0,5969.0,2015-11-05 12:46:01
8581,171,3120,13,,,626.0,5866.0,2015-11-05 13:51:09
8582,171,3121,13,,,464.0,422.0,2015-11-05 14:35:10
8600,171,3139,12,Stanovení výše odměn členům Kontrolní rady Grantové agentury ČR,"Výbor pro vědu, vzdělání, kulturu, mládež a tělovýchovu",,,2015-11-06 12:32:22
8613,171,3152,13,,,500.0,6216.0,2015-11-09 11:00:57
8614,171,3153,13,,,500.0,6216.0,2015-11-09 11:00:57
8625,171,3164,13,,,500.0,6216.0,2015-11-11 12:56:56
8634,171,3173,13,,,546.0,6210.0,2015-11-11 19:49:41
8642,171,3181,13,,,546.0,6210.0,2015-11-12 14:29:53
8665,171,3204,13,,,614.0,6185.0,2015-11-13 15:13:05
8669,171,3208,13,,,455.0,5903.0,2015-11-13 15:36:00
8670,171,3209,13,,,455.0,5903.0,2015-11-13 15:36:39
8671,171,3210,13,,,464.0,6189.0,2015-11-13 16:14:57
8675,171,3214,13,,,614.0,6185.0,2015-11-18 12:42:31
8680,171,3219,13,,,617.0,6178.0,2015-11-18 15:39:12
8681,171,3220,13,,,617.0,6178.0,2015-11-18 15:40:34
8689,171,3228,13,,,617.0,6237.0,2015-11-19 15:50:57
8691,171,3230,13,,,489.0,6137.0,2015-11-20 18:36:16
8692,171,3231,13,,,456.0,5903.0,2015-11-23 13:01:18
8693,171,3232,13,,,464.0,5957.0,2015-11-23 14:10:06
8698,171,3237,13,,,462.0,5965.0,2015-11-23 16:28:39
8699,171,3238,13,,,464.0,5513.0,2015-11-23 16:42:31
8700,171,3239,13,,,613.0,5513.0,2015-11-23 16:54:11
8701,171,3240,13,,,464.0,5957.0,2015-11-23 19:17:48
8702,171,3241,13,,,489.0,6222.0,2015-11-24 09:16:01
8703,171,3242,13,,,489.0,6231.0,2015-11-24 09:17:57
8704,171,3243,13,,,464.0,5461.0,2015-11-24 09:27:27
8705,171,3244,13,,,617.0,6214.0,2015-11-24 10:06:56
8706,171,3245,13,,,617.0,6214.0,2015-11-24 10:08:00
8707,171,3246,13,,,617.0,5476.0,2015-11-24 10:09:57
8708,171,3247,13,,,617.0,5476.0,2015-11-24 10:24:57
8711,171,3250,13,,,617.0,6193.0,2015-11-24 10:43:31
8712,171,3251,13,,,613.0,5513.0,2015-11-24 11:03:35
8717,171,3256,13,,,464.0,6007.0,2015-11-24 12:36:52
8718,171,3257,13,,,610.0,5310.0,2015-11-24 13:18:04
8719,171,3258,13,,,617.0,5310.0,2015-11-24 13:27:15
8720,171,3259,13,,,617.0,5310.0,2015-11-24 13:29:16
8721,171,3260,13,,,617.0,5310.0,2015-11-24 13:31:25
8723,171,3262,13,,,613.0,6195.0,2015-11-24 13:42:14
8724,171,3263,13,,,500.0,6149.0,2015-11-24 13:40:30
8726,171,3265,13,,,464.0,5513.0,2015-11-24 13:44:24
8727,171,3266,13,,,613.0,5911.0,2015-11-24 14:32:22
8728,171,3267,13,,,617.0,5962.0,2015-11-24 15:30:01
8729,171,3268,13,,,500.0,6141.0,2015-11-24 16:17:19
8730,171,3269,13,,,500.0,6141.0,2015-11-24 16:19:27
8731,171,3270,13,,,464.0,5718.0,2015-11-24 16:34:30
8733,171,3272,13,,,617.0,6237.0,2015-11-24 17:14:57
8734,171,3273,13,,,617.0,6224.0,2015-11-24 17:31:10
8735,171,3274,13,,,617.0,467.0,2015-11-24 17:33:30
8736,171,3275,13,,,464.0,6158.0,2015-11-24 18:18:49
8737,171,3276,13,,,464.0,6209.0,2015-11-24 18:30:56
8738,171,3277,13,,,617.0,5844.0,2015-11-24 18:56:14
8739,171,3278,13,,,617.0,5989.0,2015-11-24 19:10:20
8741,171,3280,13,,,617.0,5520.0,2015-11-25 08:50:44
8742,171,3281,13,,,617.0,6186.0,2015-11-25 08:56:11
8743,171,3282,13,,,617.0,6186.0,2015-11-25 08:56:50
8745,171,3284,13,,,617.0,6214.0,2015-11-25 09:04:37
8746,171,3285,13,,,617.0,6222.0,2015-11-25 09:12:23
8747,171,3286,13,,,617.0,467.0,2015-11-25 09:36:15
8748,171,3287,13,,,617.0,6158.0,2015-11-25 09:33:57
8750,171,3289,13,,,617.0,346.0,2015-11-25 09:46:54
8751,171,3290,13,,,617.0,6222.0,2015-11-25 09:50:19
8752,171,3291,13,,,617.0,5969.0,2015-11-25 09:51:39
8753,171,3292,13,,,617.0,5969.0,2015-11-25 10:33:27
8754,171,3293,13,,,617.0,6222.0,2015-11-25 10:38:37
8755,171,3294,13,,,617.0,6074.0,2015-11-25 11:18:23
8757,171,3296,13,,,617.0,5314.0,2015-11-25 11:24:57
8758,171,3297,13,,,617.0,4778.0,2015-11-25 11:31:07
8759,171,3298,13,,,617.0,5969.0,2015-11-25 11:33:34
8760,171,3299,13,,,617.0,5969.0,2015-11-25 11:55:21
8763,171,3302,13,,,464.0,5310.0,2015-11-25 12:30:44
8764,171,3303,13,,,614.0,6225.0,2015-11-25 12:44:56
8766,171,3305,13,,,464.0,5844.0,2015-11-25 14:24:21
8767,171,3306,13,,,464.0,6189.0,2015-11-25 14:52:57
8769,171,3308,13,,,613.0,5969.0,2015-11-25 18:00:31
8770,171,3309,13,,,613.0,5969.0,2015-11-25 18:03:49
8771,171,3310,13,,,613.0,5969.0,2015-11-25 18:06:53
8773,171,3312,13,,,611.0,6223.0,2015-11-27 09:24:46
8774,171,3313,13,,,503.0,6236.0,2015-11-27 09:47:45
8775,171,3314,13,,,503.0,6236.0,2015-11-27 09:48:50
8779,171,3318,13,,,611.0,6191.0,2015-11-27 12:09:36
8780,171,3319,13,,,611.0,6191.0,2015-11-27 12:11:43
8782,171,3321,13,,,611.0,5991.0,2015-11-30 12:30:13
8785,171,3324,13,,,503.0,6165.0,2015-12-01 15:45:24
8786,171,3325,13,,,497.0,6165.0,2015-12-01 15:52:24
8790,171,3329,13,,,458.0,422.0,2015-12-02 09:14:24
8825,171,3364,13,,,500.0,6141.0,2015-12-04 14:45:54
8826,171,3365,13,,,500.0,6141.0,2015-12-04 14:46:41
8838,171,3377,13,,,489.0,6158.0,2015-12-07 11:43:58
8839,171,3378,13,,,547.0,6235.0,2015-12-07 13:36:33
8841,171,3380,13,,,583.0,6210.0,2015-12-08 09:27:09
8843,171,3382,13,,,546.0,5520.0,2015-12-08 13:20:10
8846,171,3385,13,,,500.0,6182.0,2015-12-08 15:11:57
8847,171,3386,13,,,583.0,6211.0,2015-12-08 16:14:08
8860,171,3399,13,,,583.0,5310.0,2015-12-11 11:23:25
8861,171,3400,13,,,489.0,5718.0,2015-12-11 14:39:56
8863,171,3402,13,,,581.0,6186.0,2015-12-15 14:30:42
8864,171,3403,13,,,546.0,6210.0,2015-12-15 14:41:06
8867,171,3406,13,,,608.0,6182.0,2015-12-16 11:45:21
8890,171,3429,13,,,637.0,6172.0,2015-12-17 19:26:25
8894,171,3433,13,,,637.0,6172.0,2015-12-17 21:44:52
8896,171,3435,13,,,637.0,6182.0,2015-12-18 11:33:42
8898,171,3437,13,,,637.0,6182.0,2015-12-18 11:55:38
8899,171,3438,13,,,637.0,6182.0,2015-12-18 12:33:31
8901,171,3440,13,,,637.0,6192.0,2015-12-19 15:09:24
8902,171,3441,13,,,637.0,6192.0,2015-12-19 15:10:36
8903,171,3442,13,,,637.0,6192.0,2015-12-19 15:11:34
8905,171,3444,13,,,637.0,6192.0,2015-12-19 15:12:42
8906,171,3445,13,,,637.0,6192.0,2015-12-19 15:13:40
8908,171,3447,13,,,637.0,6230.0,2015-12-22 11:07:50
8928,171,3467,13,,,508.0,6221.0,2016-01-06 14:57:33
8929,171,3468,13,,,611.0,6189.0,2016-01-07 15:40:26
8930,171,3469,13,,,508.0,6225.0,2016-01-07 15:59:25
8932,171,3471,13,,,610.0,6215.0,2016-01-08 10:45:26
8933,171,3472,13,,,637.0,6279.0,2016-01-08 10:54:25
8934,171,3473,13,,,503.0,6236.0,2016-01-08 13:39:25
8935,171,3474,13,,,508.0,6207.0,2016-01-08 14:56:59
8936,171,3475,13,,,611.0,6176.0,2016-01-10 12:44:11
8937,171,3476,13,,,508.0,5917.0,2016-01-11 14:41:24
8941,171,3480,13,,,611.0,5957.0,2016-01-13 12:00:15
8942,171,3481,13,,,611.0,6158.0,2016-01-13 13:19:45
8943,171,3482,13,,,454.0,5903.0,2016-01-13 13:26:06
8955,171,3494,13,,,611.0,5718.0,2016-01-14 09:36:42
8974,171,3513,13,,,611.0,5962.0,2016-01-17 14:10:32
8975,171,3514,13,,,581.0,6137.0,2016-01-17 20:47:35
8978,171,3517,13,,,583.0,6211.0,2016-01-19 09:44:53
8981,171,3520,13,,,508.0,5507.0,2016-01-19 10:29:28
8983,171,3522,13,,,546.0,6161.0,2016-01-19 11:59:25
8984,171,3523,13,,,546.0,6215.0,2016-01-19 12:54:51
8985,171,3524,13,,,612.0,6074.0,2016-01-19 13:53:13
8986,171,3525,13,,,571.0,6196.0,2016-01-19 13:55:10
8987,171,3526,13,,,575.0,5282.0,2016-01-19 14:06:49
8988,171,3527,13,,,610.0,5314.0,2016-01-19 14:21:25
8989,171,3528,13,,,581.0,5279.0,2016-01-19 14:49:54
8990,171,3529,13,,,454.0,6211.0,2016-01-19 14:28:55
8991,171,3530,13,,,575.0,6217.0,2016-01-19 14:28:25
8994,171,3533,13,,,610.0,68.0,2016-01-19 15:10:16
8999,171,3538,13,,,379.0,6232.0,2016-01-19 15:39:09
9000,171,3539,13,,,589.0,5290.0,2016-01-19 16:16:03
9003,171,3542,13,,,612.0,5969.0,2016-01-19 16:38:47
9004,171,3543,13,,,454.0,5314.0,2016-01-19 16:54:25
9005,171,3544,13,,,379.0,6141.0,2016-01-19 17:18:52
9006,171,3545,13,,,571.0,6196.0,2016-01-19 18:16:26
9009,171,3548,13,,,508.0,467.0,2016-01-19 20:24:16
9010,171,3549,13,,,508.0,6238.0,2016-01-19 20:27:47
9011,171,3550,13,,,508.0,6238.0,2016-01-19 20:32:12
9012,171,3551,13,,,611.0,6221.0,2016-01-20 10:26:41
9013,171,3552,13,,,611.0,6221.0,2016-01-20 10:30:47
9014,171,3553,13,,,637.0,6172.0,2016-01-20 10:37:35
9015,171,3554,13,,,637.0,6172.0,2016-01-20 10:39:30
9021,171,3560,13,,,637.0,6172.0,2016-01-20 12:42:29
9026,171,3565,13,,,610.0,6215.0,2016-01-20 15:42:12
9028,171,3567,12,Návrh usnesení Poslanecké sněmovny k bodu INFORMACE VLÁDY ČESKÉ REPUBLIKY O MIGRAČNÍ KRIZI ,Jiří Mihola,,,2016-01-21 11:44:27
9033,171,3572,12,"Návrh usnesení PSP k bodu č.203, 39. schůze ""Informace vlády ČR""",PaeDr. Ivana Dobešová,,,2016-01-21 12:22:45
9036,171,3575,13,,,637.0,5487.0,2016-01-21 14:56:55
9037,171,3576,13,,,611.0,6212.0,2016-01-21 17:21:26
9041,171,3580,13,,,637.0,5926.0,2016-01-22 12:29:35
9042,171,3581,13,,,638.0,6172.0,2016-01-22 13:01:28
9043,171,3582,13,,,489.0,6231.0,2016-01-25 14:02:45
9044,171,3583,13,,,637.0,5903.0,2016-01-26 12:24:15
9045,171,3584,13,,,637.0,6180.0,2016-01-26 13:24:01
9046,171,3585,13,,,614.0,5891.0,2016-01-26 13:30:04
9048,171,3587,13,,,637.0,6172.0,2016-01-26 13:37:41
9049,171,3588,13,,,575.0,6217.0,2016-01-26 13:53:25
9050,171,3589,13,,,575.0,6217.0,2016-01-26 13:53:25
9051,171,3590,13,,,637.0,5310.0,2016-01-26 14:25:46
9052,171,3591,13,,,637.0,5310.0,2016-01-26 14:27:30
9057,171,3596,13,,,637.0,6232.0,2016-01-26 15:41:11
9058,171,3597,13,,,637.0,5290.0,2016-01-26 17:17:46
9059,171,3598,13,,,637.0,5700.0,2016-01-26 18:24:23
9060,171,3599,13,,,637.0,6182.0,2016-01-26 18:21:38
9061,171,3600,13,,,637.0,5700.0,2016-01-26 18:27:33
9062,171,3601,13,,,637.0,6232.0,2016-01-27 09:27:48
9065,171,3604,13,,,637.0,5487.0,2016-01-27 10:48:30
9066,171,3605,13,,,637.0,6211.0,2016-01-27 10:52:25
9067,171,3606,13,,,637.0,6211.0,2016-01-27 10:52:52
9068,171,3607,13,,,637.0,6172.0,2016-01-27 11:12:10
9069,171,3608,13,,,637.0,6232.0,2016-01-27 11:17:24
9070,171,3609,13,,,637.0,6232.0,2016-01-27 12:01:04
9071,171,3610,13,,,637.0,6172.0,2016-01-27 12:21:42
9072,171,3611,13,,,689.0,6237.0,2016-01-27 12:30:24
9073,171,3612,13,,,637.0,6232.0,2016-01-27 14:02:55
9074,171,3613,13,,,637.0,6210.0,2016-01-27 14:28:05
9075,171,3614,13,,,637.0,6210.0,2016-01-27 14:28:25
9076,171,3615,13,,,637.0,5934.0,2016-01-27 14:28:37
9077,171,3616,13,,,637.0,6210.0,2016-01-27 14:29:06
9078,171,3617,13,,,637.0,6210.0,2016-01-27 14:31:04
9079,171,3618,13,,,637.0,6210.0,2016-01-27 14:31:33
9080,171,3619,13,,,637.0,467.0,2016-01-27 15:02:51
9081,171,3620,13,,,637.0,5314.0,2016-01-27 15:14:25
9082,171,3621,13,,,637.0,6217.0,2016-01-27 15:21:24
9083,171,3622,13,,,637.0,5461.0,2016-01-27 15:47:27
9085,171,3624,12,Návrh Pravidel hospodaření poslaneckých klubů pro rok 2016,Organizační výbor,,,2016-01-27 16:40:40
9086,171,3625,13,,,637.0,6217.0,2016-01-27 18:12:25
9091,171,3630,13,,,538.0,422.0,2016-01-28 12:44:11
9094,171,3633,12,Informace o systému kontrol ve veřejné správě a při čerpání veřejných finančních prostředků,ministr financí,,,2016-01-28 13:28:40
9108,171,3647,13,,,590.0,5718.0,2016-02-03 12:59:15
9109,171,3648,13,,,611.0,6208.0,2016-02-03 13:28:43
9113,171,3652,13,,,614.0,6185.0,2016-02-03 14:10:42
9136,171,3675,13,,,611.0,6212.0,2016-02-09 09:22:05
9137,171,3676,13,,,611.0,6176.0,2016-02-09 11:16:14
9138,171,3677,13,,,611.0,6176.0,2016-02-09 11:17:59
9139,171,3678,13,,,611.0,6176.0,2016-02-09 11:19:04
9141,171,3680,13,,,543.0,346.0,2016-02-09 14:51:32
9142,171,3681,13,,,275.0,6238.0,2016-02-09 15:04:22
