id_poradi,id_typ,steno
3810,2,407
3811,2,412
3812,1,128
3813,2,409
3814,7,130
3815,2,131
3816,2,132
3817,5,128
3818,5,412
3819,2,410
3820,5,406
3821,1,125
3822,2,407
3823,1,406
3824,8,411
3825,8,413
3826,8,413
3827,8,412
3828,2,127
3829,1,121
3830,1,122
3831,1,46
3833,2,45
3834,2,42
3835,5,184
3836,1,44
3837,5,184
3838,1,43
3839,5,184
3840,1,40
3841,1,38
3842,1,35
3843,1,42
3844,5,184
3845,5,184
3846,5,184
3847,1,39
3848,1,36
3849,2,123
3850,10,0
3851,1,290
3852,1,295
3853,2,117
3854,5,123
3855,2,292
3856,1,291
3857,2,125
3858,1,296
3859,10,0
3860,1,121
3861,1,122
3862,1,292
3863,1,289
3864,8,290
3865,1,126
3866,1,129
3867,1,119
3868,1,118
3869,10,0
3870,1,127
3871,2,286
3872,1,282
3873,1,287
3874,2,282
3875,5,123
3876,2,286
3877,10,0
3878,1,128
3879,10,0
3880,1,280
3881,3,128
3882,9,288
3883,1,124
3884,1,284
3885,10,0
3886,10,0
3887,1,125
3888,2,122
3889,4,287
3890,7,126
3891,1,129
3892,2,123
3893,2,285
3894,1,126
3895,7,287
3896,7,122
3897,9,288
3898,1,97
3899,1,96
3900,1,104
3901,10,0
3902,10,0
3903,10,0
3904,2,104
3905,1,101
3906,5,101
3907,5,101
3908,1,103
3909,10,0
3910,10,0
3911,1,98
3912,10,0
3913,10,0
3914,5,104
3915,1,108
3916,10,0
3917,10,0
3918,10,0
3919,1,99
3920,2,124
3921,5,243
3922,5,243
3923,5,242
3924,7,249
3925,1,124
3926,5,243
3927,4,249
3928,1,119
3929,7,249
3930,2,247
3931,1,243
3932,2,243
3933,5,123
3934,1,120
3935,2,248
3936,1,242
3937,1,126
3938,4,126
3939,5,243
3940,1,116
3941,6,243
3942,8,249
3943,1,122
3944,2,123
3945,1,245
3946,2,122
3947,10,0
3948,2,118
3949,8,118
3950,4,245
3951,11,119
3952,4,245
3953,1,125
3954,10,0
3955,5,245
3956,5,119
3957,10,0
3958,1,246
3959,1,120
3960,9,119
3961,5,243
3962,1,125
3963,10,0
3964,2,120
3965,9,119
3966,7,245
3967,1,121
3968,2,249
3969,5,119
3970,2,119
3971,1,244
3972,1,248
3973,9,119
3974,2,116
3975,2,115
3976,2,122
3977,10,0
3978,10,0
3979,1,247
3980,10,0
3981,1,123
3982,2,250
3983,2,243
3984,11,124
3985,2,124
3986,7,124
3987,2,289
3988,2,123
3989,1,116
3990,1,117
3991,7,288
3992,2,121
3993,2,120
3994,2,125
3995,1,119
3996,5,119
3997,5,126
3998,1,122
3999,1,291
4000,2,126
4001,1,290
4002,7,290
4003,7,121
4004,1,124
4005,7,124
4006,1,288
4007,5,119
4008,5,123
4009,7,121
4010,2,124
4011,2,115
4012,1,116
4013,1,113
4014,7,120
4015,2,124
4016,1,120
4017,1,389
4018,9,390
4019,2,391
4020,9,390
4021,7,119
4022,2,123
4023,2,392
4024,8,119
4025,5,123
4026,5,120
4027,4,121
4028,1,390
4029,7,119
4030,1,118
4031,7,122
4032,1,118
4033,1,122
4034,4,120
4035,10,0
4036,10,0
4037,10,0
4038,10,0
4039,10,0
4040,10,0
4041,10,0
4042,10,0
4043,10,0
4044,10,0
4045,10,0
4046,10,0
4047,10,0
4048,10,0
4049,10,0
4050,10,0
4051,10,0
4052,10,0
4053,10,0
4054,10,0
4055,10,0
4056,1,269
4057,1,271
4058,9,275
4059,1,273
4060,1,118
4061,1,113
4062,1,110
4063,1,114
4064,1,116
4065,9,274
4066,9,275
4067,1,268
4068,1,272
4069,1,271
4070,2,275
4071,9,118
4072,1,115
4073,7,116
4074,1,120
4075,5,268
4076,1,121
4077,7,269
4078,7,118
4079,9,118
4080,7,122
4081,7,122
4082,2,122
4083,7,270
4084,7,118
4085,6,122
4086,5,270
4087,6,120
4088,1,112
4089,1,111
4090,7,117
4091,7,117
4092,1,123
4093,1,265
4094,1,123
4095,7,265
4096,1,118
4097,1,119
4098,1,119
4099,1,125
4100,1,121
4101,4,121
4102,1,122
4103,8,0
4104,6,288
4105,1,124
4106,1,288
4107,4,286
4108,1,286
4109,7,282
4110,5,120
4111,1,120
4112,7,281
4113,2,286
4114,1,127
4115,1,281
4116,5,288
4117,1,123
4118,6,288
4119,2,283
4120,8,287
4121,5,286
4122,1,128
4123,5,281
4124,1,285
4125,1,126
4126,2,125
4127,1,122
4128,7,286
4129,1,127
4130,1,287
4131,1,284
4132,1,282
4133,1,279
4134,1,121
4135,1,120
4136,10,0
4137,10,0
4138,10,0
4139,10,0
4140,10,0
4141,10,0
4142,10,0
4143,10,0
4144,10,0
4145,10,0
4146,10,0
4147,1,122
4148,10,0
4149,10,0
4150,1,276
4151,1,280
4152,1,281
4153,3,119
4154,3,119
4155,3,118
4156,3,118
4157,10,0
4158,7,121
4159,3,119
4160,10,0
4161,7,123
4162,1,124
4163,1,283
4164,1,125
4165,1,126
4166,1,278
4167,2,128
4168,7,119
4169,1,109
4170,1,114
4171,1,188
4172,2,117
4173,1,113
4174,8,190
4175,2,115
4176,2,187
4177,1,119
4178,1,190
4179,1,112
4180,8,192
4181,7,192
4182,1,189
4183,1,107
4184,1,110
4185,5,0
4186,5,0
4187,5,0
4188,1,24
4189,1,25
4190,7,25
4191,1,26
4192,5,106
4193,5,106
4194,5,106
4195,1,106
4196,7,105
4202,1,35
4203,1,40
4204,10,0
4205,1,38
4206,7,38
4207,1,37
4208,1,32
4209,10,0
4210,10,0
4211,1,28
4212,1,30
4213,1,29
4214,10,0
4215,1,33
4216,10,0
4217,10,0
4218,10,0
4219,2,117
4220,2,114
4221,5,244
4222,1,111
4223,1,245
4224,1,112
4225,2,244
4226,1,113
4227,1,244
4228,2,246
4229,1,111
4230,10,0
4231,10,0
4232,2,255
4233,10,0
4234,11,254
4235,10,0
4236,1,119
4237,7,247
4238,10,0
4239,2,121
4240,1,251
4241,10,0
4242,10,0
4243,1,248
4244,10,0
4245,10,0
4246,5,121
4247,10,0
4248,10,0
4249,10,0
4250,10,0
4251,10,0
4252,10,0
4253,1,247
4254,10,0
4255,10,0
4256,5,251
4257,10,0
4258,10,0
4259,5,121
4260,10,0
4261,10,0
4262,2,254
4263,1,112
4264,1,252
4265,10,0
4266,10,0
4267,10,0
4268,10,0
4269,7,123
4270,10,0
4271,2,123
4272,10,0
4273,2,122
4274,1,115
4275,1,46
4276,1,41
4277,10,0
4278,10,0
4279,10,0
4281,10,0
4283,2,36
4284,10,0
4285,1,35
4286,1,36
4287,10,0
4288,10,0
4289,1,45
4290,1,43
4291,10,0
4292,1,44
4293,10,0
4294,1,40
4295,10,0
4296,10,0
4297,10,0
4298,2,39
4299,10,0
4300,2,38
4301,1,169
4302,10,0
4303,7,261
4304,6,266
4305,10,0
4306,10,0
4307,10,0
4308,8,262
4309,11,265
4310,1,176
4311,6,267
4312,5,266
4313,7,266
4314,8,266
4315,7,265
4316,2,174
4317,10,0
4318,10,0
4319,10,0
4320,10,0
4321,8,266
4322,1,170
4323,1,166
4324,1,254
4325,1,255
4326,1,256
4327,1,167
4328,8,0
4329,1,255
4330,10,0
4331,10,0
4332,7,265
4333,1,261
4334,10,0
4335,10,0
4336,7,260
4337,10,0
4338,2,174
4339,10,0
4340,10,0
4341,10,0
4342,5,176
4343,8,266
4344,7,265
4345,6,266
4346,1,179
4347,6,266
4348,1,172
4349,10,0
4350,1,259
4351,1,261
4352,8,262
4353,7,266
4354,6,266
4355,10,0
4356,2,265
4357,8,266
4358,1,263
4359,1,175
4360,10,0
4361,10,0
4362,6,267
4363,7,265
4364,7,267
4365,2,257
4366,6,359
4367,6,358
4368,6,357
4369,2,266
4370,6,359
4371,1,268
4372,6,359
4373,6,357
4374,7,357
4375,1,121
4376,1,112
4377,7,121
4378,6,359
4380,5,357
4381,6,359
4382,1,120
4383,6,359
4384,5,267
4385,5,267
4386,2,261
4387,1,110
4388,1,358
4389,2,270
4390,7,358
4391,7,358
4392,3,357
4393,7,359
4394,2,267
4395,6,358
4396,2,270
4397,1,271
4398,1,273
4399,6,357
4400,2,269
4402,5,260
4403,5,115
4404,6,359
4405,6,358
4406,6,359
4407,6,359
4408,1,118
4409,6,357
4410,6,359
4411,6,358
4412,1,271
4413,1,115
4414,1,260
4415,1,111
4416,1,263
4417,1,113
4418,1,263
4419,2,113
4420,1,260
4421,1,109
4422,10,0
4423,10,0
4424,10,0
4425,10,0
4426,10,0
4427,10,0
4428,10,0
4429,10,0
4430,10,0
4431,10,0
4432,10,0
4433,10,0
4434,10,0
4435,10,0
4436,10,0
4437,10,0
4438,10,0
4439,10,0
4440,10,0
4441,10,0
4442,10,0
4443,10,0
4444,10,0
4445,10,0
4446,10,0
4447,10,0
4448,10,0
4449,10,0
4450,10,0
4451,10,0
4452,10,0
4453,10,0
4454,10,0
4455,10,0
4456,10,0
4457,10,0
4458,10,0
4459,10,0
4460,10,0
4461,10,0
4462,10,0
4463,10,0
4464,10,0
4465,10,0
4466,11,258
4467,2,112
4468,6,257
4469,10,0
4470,10,0
4471,10,0
4472,10,0
4473,7,254
4474,1,249
4475,1,250
4476,6,257
4477,10,0
4478,7,251
4479,5,257
4480,10,0
4481,6,257
4482,10,0
4483,10,0
4484,10,0
4485,2,108
4486,11,257
4487,7,257
4488,1,254
4489,1,113
4490,10,0
4491,1,110
4492,6,257
4493,7,250
4494,1,110
4495,6,257
4496,1,106
4497,7,257
4498,10,0
4499,1,111
4500,6,257
4501,11,257
4502,11,251
4503,10,0
4504,7,256
4505,10,0
4506,6,258
4507,6,257
4508,1,251
4509,10,0
4510,1,107
4511,6,257
4512,1,101
4513,1,100
4514,11,249
4515,1,102
4516,1,100
4517,6,249
4518,2,104
4519,7,249
4520,9,323
4521,1,115
4522,11,322
4523,1,117
4524,11,323
4525,1,269
4526,11,323
4527,11,323
4528,5,263
4529,2,112
4530,1,264
4531,1,318
4532,1,112
4533,11,322
4534,11,323
4535,9,267
4536,1,118
4537,6,318
4538,6,118
4539,1,267
4540,11,323
4541,11,322
4542,11,323
4543,11,323
4544,1,320
4545,1,120
4546,11,318
4547,6,118
4548,1,265
4549,1,122
4550,1,267
4551,2,122
4552,7,325
4553,1,322
4554,7,325
4555,9,271
4556,7,323
4557,2,324
4558,1,271
4559,7,118
4560,7,318
4561,7,116
4562,1,266
4563,7,322
4564,6,118
4565,2,118
4566,11,323
4567,11,323
4568,1,111
4569,2,114
4570,2,263
4571,1,268
4572,1,116
4578,2,276
4597,1,124
4598,10,0
4599,10,0
4600,1,125
4601,1,277
4602,10,0
4603,10,0
4604,5,125
4605,10,0
4606,6,125
4607,10,0
4608,9,271
4609,9,271
4610,5,271
4611,7,121
4612,10,0
4613,1,127
4614,1,278
4615,10,0
4616,10,0
4617,10,0
4618,10,0
4619,1,121
4620,7,275
4621,10,0
4622,1,272
4623,5,274
4624,7,121
4625,6,278
4626,10,0
4627,2,274
4628,9,272
4629,2,271
4630,1,273
4631,1,123
4632,1,128
4633,10,0
4634,10,0
4635,1,115
4636,2,118
4637,5,254
4638,1,117
4639,1,119
4640,1,116
4641,2,118
4642,1,116
4668,10,0
4669,10,0
4670,10,0
4671,10,0
4672,10,0
4673,10,0
4674,1,106
4675,10,0
4676,10,0
4677,2,103
4678,2,105
4679,10,0
4680,1,101
4681,10,0
4682,10,0
4683,10,0
4684,10,0
4685,9,102
4686,1,102
4687,2,108
4688,1,104
4689,10,0
4690,1,96
4691,5,96
4692,1,99
4693,1,99
4694,10,0
4695,10,0
4696,10,0
4697,2,97
4698,1,112
4699,1,271
4700,1,391
4701,1,395
4702,1,396
4703,2,397
4704,2,397
4705,1,398
4706,7,398
4707,7,399
4708,10,0
4709,10,0
4710,10,0
4711,3,105
4712,1,387
4713,7,111
4715,7,391
4716,1,393
4717,7,112
4718,1,271
4719,7,391
4720,9,112
4722,2,109
4723,1,112
4724,6,268
4725,1,268
4726,2,108
4728,7,108
4729,1,272
4730,7,268
4731,9,391
4732,1,114
4733,1,269
4734,1,107
4735,5,0
4736,2,266
4737,2,111
4739,7,267
4740,1,263
4741,1,260
4742,1,388
4743,1,261
4744,1,385
4745,1,263
4746,11,260
4747,1,389
4748,1,264
4749,1,389
4750,10,0
4751,1,260
4752,10,0
4753,2,386
4754,10,0
4755,1,273
4756,11,115
4757,11,0
4758,11,0
4759,11,0
4760,11,0
4761,11,0
4762,11,0
4763,11,0
4764,11,0
4765,11,0
4766,11,0
4767,11,0
4768,11,0
4769,11,0
4770,5,117
4771,7,266
4772,1,268
4773,7,115
4774,1,116
4775,8,0
4776,1,263
4777,5,266
4778,9,117
4779,7,117
4780,11,0
4781,11,0
4782,11,0
4783,11,0
4784,11,0
4785,11,0
4786,11,0
4787,11,0
4788,11,0
4789,1,114
4790,8,0
4791,8,0
4792,8,0
4793,8,0
4794,5,117
4795,2,264
4796,5,116
4797,2,265
4798,2,262
4799,1,266
4800,2,112
4801,1,365
4802,1,368
4803,1,109
4804,8,0
4805,8,0
4806,8,0
4807,1,363
4808,2,366
4809,1,259
4810,1,260
4811,1,256
4812,11,0
4813,1,257
4814,11,0
4815,1,258
4816,1,108
4818,1,115
4822,1,276
4823,10,0
4824,10,0
4825,10,0
4826,10,0
4827,10,0
4828,1,394
4829,1,400
4830,10,0
4831,7,270
4832,1,397
4833,1,265
4834,7,392
4835,7,392
4836,7,393
4837,1,271
4838,9,275
4839,1,273
4840,1,277
4841,1,107
4842,9,402
4843,1,108
4844,7,402
4845,1,270
4846,10,0
4847,10,0
4848,1,395
4849,1,398
4850,1,113
4851,1,114
4852,10,0
4853,1,110
4854,1,272
4855,9,401
4856,10,0
4857,10,0
4858,1,275
4859,10,0
4860,1,112
4861,9,402
4862,10,0
4863,10,0
4864,1,264
4865,10,0
4866,10,0
4867,10,0
4868,7,392
4869,9,393
4870,9,393
4871,1,101
4872,1,13
4873,2,104
4874,7,393
4875,2,268
4876,10,0
4877,10,0
4878,6,98
4879,1,267
4880,8,414
4881,2,93
4882,1,261
4883,1,262
4884,1,260
4885,6,414
4886,1,94
4887,1,93
4888,1,266
4889,9,414
4890,9,414
4891,9,414
4892,5,415
4893,5,260
4894,1,100
4895,6,414
4896,6,414
4897,1,414
4898,1,414
4899,1,415
4900,1,416
4901,1,417
4902,2,418
4903,1,96
4904,2,98
4905,1,99
4906,2,98
4907,1,263
4908,6,414
4909,1,260
4910,7,91
4911,11,91
4912,11,92
4913,11,92
4914,7,92
4915,1,91
4916,7,92
4917,7,91
4918,7,92
4919,7,92
4920,7,91
4921,5,112
4922,1,217
4923,2,221
4924,1,221
4925,10,0
4926,10,0
4927,10,0
4928,1,112
4929,2,110
4930,1,113
4931,1,116
4932,5,219
4933,1,114
4934,1,219
4935,1,219
4936,7,222
4937,1,222
4938,1,223
4939,10,0
4940,10,0
4941,10,0
4942,1,110
4943,1,117
4944,1,211
4945,1,213
4946,1,215
4947,10,0
4948,10,0
4949,10,0
4950,10,0
4951,10,0
4952,10,0
4953,2,258
4954,10,0
4955,10,0
4956,10,0
4957,10,0
4958,10,0
4959,4,113
4960,3,264
4961,3,0
4962,3,0
4963,3,0
4964,3,0
4965,3,0
4966,3,0
4967,3,0
4968,3,0
4969,3,0
4970,1,112
4971,1,116
4972,2,264
4973,1,267
4974,7,110
4975,1,111
4976,6,264
4977,6,264
4978,2,113
4979,2,115
4980,1,265
4981,1,260
4982,6,259
4983,1,262
4984,10,0
4985,2,261
4986,1,113
4987,1,115
4988,3,0
4989,2,110
4990,2,259
4991,1,261
4992,10,0
4993,10,0
4994,1,121
4995,1,128
4996,10,0
4997,10,0
4998,10,0
4999,10,0
5000,10,0
5001,1,119
5002,10,0
5003,1,122
5004,10,0
5005,10,0
5006,10,0
5007,10,0
5008,10,0
5009,10,0
5010,10,0
5011,7,124
5012,10,0
5013,10,0
5014,10,0
5015,10,0
5016,10,0
5017,10,0
5018,10,0
5019,1,123
5020,10,0
5021,1,125
5022,10,0
5023,1,126
5024,1,127
5025,10,0
5026,10,0
5027,10,0
5028,10,0
5029,10,0
5030,1,120
5031,10,0
5032,10,0
5033,10,0
5034,10,0
5035,10,0
5036,10,0
5037,1,108
5038,10,0
5039,10,0
5040,10,0
5041,1,100
5042,10,0
5043,10,0
5044,1,103
5045,10,0
5046,2,103
5047,11,0
5048,10,0
5049,10,0
5050,10,0
5051,7,107
5052,10,0
5053,10,0
5054,10,0
5055,8,0
5056,10,0
5057,10,0
5058,1,104
5059,11,0
5060,1,106
5061,4,108
5062,8,0
5063,10,0
5064,1,107
5065,10,0
5066,10,0
5067,10,0
5068,10,0
5069,4,105
5070,10,0
5071,10,0
5072,1,109
5073,1,105
5074,10,0
5075,5,105
5076,1,102
5077,10,0
5078,10,0
5079,5,103
5080,10,0
5081,1,101
5082,10,0
5083,7,174
5084,1,168
5085,10,0
5086,6,174
5087,1,172
5088,2,174
5089,1,174
5090,1,175
5091,2,176
5092,10,0
5093,7,173
5094,6,174
5095,8,0
5096,8,0
5097,1,171
5098,6,169
5099,1,169
5100,5,168
5101,1,170
5102,10,0
5103,1,167
5104,3,133
5105,1,136
5106,10,0
5107,10,0
5108,10,0
5109,10,0
5110,10,0
5111,10,0
5112,1,139
5113,10,0
5114,10,0
5115,10,0
5116,3,131
5117,3,134
5118,3,132
5119,3,131
5120,3,133
5121,3,133
5122,3,134
5123,3,132
5124,3,132
5125,6,133
5126,3,131
5127,3,134
5128,3,132
5129,3,133
5130,5,134
5131,3,132
5132,3,133
5133,10,0
5134,10,0
5135,10,0
5136,10,0
5137,2,137
5138,1,139
5139,1,138
5140,10,0
5141,1,135
5142,5,135
5143,10,0
5144,10,0
5145,10,0
5146,1,140
5147,10,0
5148,10,0
5149,10,0
5150,10,0
5151,1,130
5152,10,0
5153,10,0
5154,10,0
5155,2,125
5156,10,0
5157,10,0
5158,10,0
5159,1,126
5160,10,0
5161,10,0
5162,10,0
5163,2,126
5164,10,0
5165,10,0
5166,10,0
5167,1,128
5168,10,0
5169,10,0
5170,10,0
5171,10,0
5172,2,127
5173,1,131
5174,10,0
5175,1,126
5176,10,0
5177,10,0
5178,10,0
5179,10,0
5180,1,129
5181,1,123
5182,10,0
5183,10,0
5184,10,0
5185,10,0
5186,10,0
5187,1,122
5188,1,124
5189,10,0
5190,10,0
5191,1,121
5192,10,0
5193,10,0
5194,7,125
5195,10,0
5196,10,0
5197,10,0
5198,2,128
5199,2,129
5200,1,125
5201,7,125
5202,10,0
5203,10,0
5204,1,131
5205,10,0
5206,2,124
5207,7,125
5208,10,0
5209,10,0
5210,7,127
5211,10,0
5212,10,0
5213,10,0
5214,10,0
5215,1,130
5216,1,126
5217,10,0
5218,10,0
5219,1,128
5220,10,0
5221,7,129
5222,7,129
5223,7,123
5224,7,123
5225,7,124
5226,7,122
5227,7,122
5228,7,122
5229,7,123
5230,7,124
5231,7,124
5232,10,0
5233,10,0
5234,10,0
5235,10,0
5236,2,115
5237,10,0
5238,1,110
5239,10,0
5240,10,0
5241,10,0
5242,9,0
5243,1,115
5244,10,0
5245,10,0
5246,10,0
5247,10,0
5248,1,112
5249,10,0
5250,10,0
5251,2,116
5252,1,114
5253,10,0
5254,10,0
5255,1,107
5256,1,109
5257,1,108
5258,10,0
5259,10,0
5260,10,0
5261,1,111
5262,10,0
5263,10,0
5264,10,0
5265,2,113
5266,10,0
5267,1,253
5268,10,0
5269,1,254
5270,10,0
5271,10,0
5272,10,0
5273,10,0
5274,10,0
5275,10,0
5276,1,260
5277,1,256
5278,10,0
5279,1,257
5280,1,258
5281,10,0
5282,10,0
5283,10,0
5284,2,259
5285,10,0
5286,1,262
5287,10,0
5288,10,0
5289,10,0
5290,1,261
5291,1,255
5292,10,257
5293,10,0
5294,10,0
5295,10,0
5296,10,0
5297,1,406
5298,7,408
5299,7,406
5300,7,406
5301,9,408
5302,1,404
5303,1,407
5304,5,406
5305,5,406
5306,1,405
5307,7,405
5308,1,403
5309,10,0
5310,1,401
5311,10,0
5312,10,0
5313,10,0
5314,1,402
5315,10,0
5316,1,400
5317,1,339
5318,10,0
5319,10,0
5320,9,110
5321,10,0
5322,7,113
5323,10,0
5324,10,0
5325,1,106
5326,10,0
5327,2,108
5328,7,114
5329,1,110
5330,10,0
5331,10,0
5332,10,0
5333,10,0
5334,10,0
5335,10,0
5336,2,108
5337,2,107
5338,10,0
5339,1,105
5340,10,0
5341,1,111
5342,2,114
5343,10,0
5344,10,0
5345,1,112
5346,10,0
5347,10,0
5348,5,112
5349,10,0
5350,10,0
5351,10,0
5352,1,109
5353,5,113
5354,10,0
5355,10,0
5356,1,105
5357,1,181
5358,1,183
5359,1,185
5360,2,185
5361,2,186
5362,1,182
5363,5,182
5364,7,180
5365,7,183
5366,7,184
5367,1,179
5368,1,182
5369,7,177
5370,5,180
5371,2,180
5372,2,178
5373,5,182
5374,1,177
5375,1,105
5376,2,109
5377,10,0
5378,10,0
5379,10,0
5380,10,0
5381,10,0
5382,1,106
5383,2,108
5384,10,0
5385,1,108
5386,7,109
5387,10,0
5388,1,102
5389,2,107
5390,10,0
5391,10,0
5392,10,0
5393,10,0
5394,1,103
5395,1,104
5396,1,104
5397,1,100
5398,1,101
5399,1,101
5400,1,219
5401,10,0
5402,10,0
5403,10,0
5404,10,0
5405,7,220
5406,10,0
5407,1,220
5408,10,0
5409,1,211
5410,1,214
5411,7,216
5412,2,217
5413,1,216
5414,1,218
5415,2,219
5416,10,0
5417,10,0
5418,10,0
5419,1,215
5420,1,214
5421,1,213
5422,1,212
5423,1,211
5424,10,0
5425,1,100
5426,1,101
5427,10,0
5428,10,0
5429,10,0
5430,7,94
5431,1,99
5432,7,100
5433,7,100
5434,10,0
5435,1,97
5436,10,0
5437,1,96
5438,10,0
5439,10,0
5440,2,95
5441,2,102
5442,7,93
5443,2,94
5444,1,98
5445,7,93
5446,7,247
5447,7,247
5448,1,248
5449,1,251
5450,1,245
5451,1,250
5452,2,252
5453,2,253
5454,1,244
5455,7,244
5456,1,253
5457,5,245
5458,1,245
5459,5,251
5460,1,249
5461,5,251
5462,7,248
5463,1,246
5464,2,385
5465,1,383
5466,1,384
5467,1,389
5468,10,0
5469,10,0
5470,1,390
5471,9,388
5472,2,388
5473,1,387
5474,10,0
5475,10,0
5476,1,386
5477,10,0
5478,1,381
5479,1,382
5480,1,382
5481,10,0
5482,1,109
5483,10,0
5484,1,102
5485,10,0
5486,10,0
5487,10,0
5488,10,0
5489,10,0
5490,10,0
5491,1,111
5492,10,0
5493,10,0
5494,1,106
5495,10,0
5496,10,0
5497,10,0
5498,10,0
5499,10,0
5500,10,0
5501,10,0
5502,1,112
5503,10,0
5504,10,0
5505,1,107
5506,1,109
5507,10,0
5508,10,0
5509,1,111
5510,1,105
5511,10,0
5512,1,104
5513,10,106
5514,1,103
5515,10,0
5516,10,0
5517,10,0
5518,10,0
5519,10,0
5520,10,0
5521,1,102
5522,1,120
5523,10,0
5524,10,0
5525,1,116
5526,10,0
5527,10,0
5528,10,0
5529,10,0
5530,2,111
5531,1,113
5532,1,111
5533,10,0
5534,1,113
5535,1,112
5536,1,112
5537,1,110
5538,10,0
5539,10,0
5540,10,0
5541,10,0
5542,10,0
5543,10,0
5544,1,114
5545,1,118
5546,7,117
5547,7,114
5548,10,0
5549,1,115
5550,10,0
5551,10,0
5552,10,0
5553,1,117
5554,10,0
5555,10,0
5556,1,102
5557,10,0
5558,1,98
5559,10,0
5560,1,97
5561,10,0
5562,1,100
5563,1,99
5564,10,0
5565,10,0
5566,10,0
5567,10,0
5568,10,0
5569,2,96
5570,1,101
5571,1,99
5572,10,0
5573,10,0
5574,1,95
5575,10,0
5576,2,94
5577,10,0
5578,1,96
5579,1,93
5580,1,93
5581,10,0
5583,1,92
5584,10,0
5585,10,0
5586,10,0
5587,1,247
5588,1,249
5589,10,0
5590,10,0
5591,1,245
5592,10,0
5593,1,248
5594,10,0
5595,10,0
5596,10,0
5597,10,0
5598,10,0
5599,10,0
5600,10,0
5601,10,0
5602,1,250
5603,10,0
5604,1,246
5605,10,0
5606,1,246
5607,2,244
5608,1,242
5609,1,241
5610,1,243
5611,1,380
5612,1,385
5613,10,0
5614,10,0
5615,10,0
5616,10,0
5617,7,381
5618,10,0
5620,7,375
5621,1,375
5622,1,376
5623,2,384
5624,10,0
5625,10,0
5626,10,0
5627,1,378
5628,1,381
5629,2,384
5630,10,0
5631,1,376
5632,1,383
5633,10,0
5634,10,0
5635,1,379
5636,1,382
5637,2,97
5638,5,97
5639,5,97
5640,1,100
5641,1,103
5642,1,104
5643,5,103
5644,1,101
5646,1,99
5647,2,98
5648,1,98
5649,1,103
5650,1,100
5651,7,102
5652,7,97
5654,1,193
5655,10,0
5656,10,0
5657,10,0
5658,1,191
5659,10,0
5660,10,0
5661,10,0
5662,10,0
5663,2,194
5664,10,0
5665,1,192
5666,10,0
5667,1,194
5668,2,198
5669,1,200
5670,2,198
5671,1,199
5672,1,195
5673,10,0
5674,7,199
5675,7,196
5676,2,197
5677,1,352
5678,6,355
5679,1,358
5680,1,352
5681,1,356
5682,1,361
5683,6,0
5684,5,352
5685,1,353
5686,1,357
5687,6,356
5688,2,355
5689,1,360
5690,9,356
5691,5,353
5692,5,355
5693,2,359
5694,6,352
5695,5,352
5696,5,352
5697,7,352
5698,1,532
5699,10,0
5700,10,0
5701,7,527
5702,2,530
5703,1,527
5704,2,532
5705,10,0
5706,7,530
5707,1,529
5708,1,534
5709,6,530
5710,7,529
5711,7,527
5712,1,536
5713,7,527
5714,1,528
5715,1,535
5716,1,531
5717,1,533
5718,2,115
5719,10,0
5720,1,117
5721,1,113
5722,5,114
5723,5,114
5724,5,114
5725,1,116
5726,2,119
5727,7,118
5728,9,118
5729,1,114
5730,10,0
5731,1,118
5732,1,112
5733,1,113
5734,10,0
5735,1,110
5736,1,110
5737,1,111
5738,2,266
5739,1,265
5740,1,267
5741,1,268
5742,1,259
5743,1,262
5744,1,261
5745,10,0
5746,10,0
5747,1,263
5748,1,268
5749,3,267
5750,10,0
5751,3,265
5752,10,0
5753,3,264
5754,1,260
5755,1,261
5756,3,263
5757,10,0
5758,10,0
5759,10,0
5760,10,0
5761,10,0
5762,10,0
5763,10,0
5764,10,0
5765,10,0
5766,10,0
5767,10,0
5768,10,0
5769,3,423
5770,10,0
5771,10,0
5772,3,421
5773,10,0
5774,1,424
5775,3,420
5776,1,415
5777,1,417
5778,10,0
5779,10,0
5780,1,421
5781,10,0
5782,3,420
5783,10,0
5784,10,0
5785,1,416
5786,10,0
5787,1,422
5788,3,422
5789,1,424
5790,10,0
5791,10,0
5792,1,419
5793,10,0
5794,1,418
5795,10,0
5796,2,416
5797,10,0
5798,10,0
5799,10,0
5800,10,0
5801,10,0
5802,10,0
5803,10,0
5804,10,0
5805,10,0
5806,10,0
5807,10,0
5808,10,0
5809,10,0
5810,10,0
5811,10,0
5812,10,0
5813,1,108
5814,7,110
5815,1,109
5816,7,110
5817,10,0
5818,10,0
5819,10,0
5820,10,0
5821,1,104
5822,10,0
5823,1,105
5824,1,102
5825,10,0
5826,10,0
5827,10,0
5828,1,101
5829,1,103
5830,10,0
5831,10,0
5832,10,0
5833,10,0
5834,10,0
5835,10,0
5836,10,0
5837,10,0
5838,1,106
5839,2,111
5840,7,109
5841,2,107
5842,7,107
5843,10,0
5844,10,0
5845,10,0
5846,10,0
5847,7,263
5849,6,260
5850,1,255
5851,1,257
5852,1,256
5853,10,0
5854,10,0
5855,1,256
5856,1,258
5857,10,0
5858,1,260
5859,10,0
5860,10,0
5861,10,0
5862,10,0
5863,7,260
5864,10,0
5865,10,0
5866,1,261
5867,1,262
5868,1,264
5869,1,259
5870,3,107
5871,10,0
5872,3,105
5873,10,0
5874,10,0
5875,3,107
5876,3,103
5877,10,0
5878,10,0
