id_hist,id_tisk,datum,id_hlas,id_prechod,id_bod,schuze,usnes_ps,orgv_id_posl,ps_id_posl,orgv_p_usn,zaver_publik,zaver_sb_castka,zaver_sb_cislo,poznamka
128133,800,1997-01-23 00:00,,10,,,,,,,,,,
128134,800,1997-01-23 00:00,,11,,,,299.0,,92.0,,,,
128135,800,1997-02-26 00:00,,17,7426.0,8.0,235.0,,,,,,,
128136,800,1997-05-14 00:00,,22,7560.0,11.0,,,,,,,,
128137,800,1997-05-14 00:00,,27,7560.0,11.0,,,,,,,,
128138,800,1997-05-15 15:00,,32,,,,,,,,,,
128139,800,1997-05-22 00:00,,33,7561.0,11.0,361.0,,,,,,,
128140,800,1997-05-26 00:00,,38,,,,,,,,,,
128141,800,1997-06-11 00:00,,39,,,,,,,,,,
128142,800,1997-06-13 00:00,,49,,,,,,,,,,
128145,842,1997-02-03 00:00,,10,,,,,,,,,,
128146,842,1997-02-12 00:00,,11,,,,315.0,,108.0,,,,
128147,842,1997-03-28 00:00,,17,7485.0,10.0,288.0,,,,,,,
128148,842,1997-07-02 00:00,,22,7615.0,12.0,,,,,,,,
128149,842,1997-07-02 00:00,,27,7615.0,12.0,,,,,,,,
128150,842,1997-07-03 15:00,,32,,,,,,,,,,
128151,842,1997-07-09 00:00,,33,7616.0,12.0,445.0,,,,,,,
128152,842,1997-07-14 00:00,,38,,,,,,,,,,
128153,842,1997-07-31 00:00,,39,,,,,,,,,,
128154,842,1997-08-07 00:00,,49,,,,,,,,,,
128157,846,1997-02-06 00:00,,100,,,,,,,,,,
128158,846,1997-02-11 00:00,,101,,,,,,,,,,
128159,846,1997-03-10 00:00,,102,,,,,,,,,,
128160,846,1997-03-10 00:00,,109,,,,,,,,,,
128161,846,1997-03-13 00:00,,105,,,,309.0,,123.0,,,,
128162,846,1997-03-26 00:00,,111,7460.0,10.0,278.0,,,,,,,
128163,846,1997-07-02 00:00,,116,7589.0,12.0,,,,,,,,
128164,846,1997-07-02 00:00,,121,7589.0,12.0,,,,,,,,
128165,846,1997-07-02 19:00,,126,,,,,,,,,,
128166,846,1997-07-08 00:00,,127,7590.0,12.0,427.0,,,,,,,
128167,846,1997-07-14 00:00,,132,,,,,,,,,,
128168,846,1997-07-30 00:00,,133,,,,,,,,,,
128169,846,1997-08-07 00:00,,143,,,,,,,,,,
128172,851,1997-02-12 00:00,,100,,,,,,,,,,
128173,851,1997-02-17 00:00,,101,,,,,,,,,,
128174,851,1997-03-18 00:00,,102,,,,,,,,,,
128175,851,1997-03-18 00:00,,109,,,,,,,,,,
128176,851,1997-03-26 00:00,,105,,,,325.0,,130.0,,,,
128177,851,1997-05-16 00:00,,112,7526.0,11.0,338.0,,,,,,,
128178,867,1997-02-26 00:00,,10,,,,,,,,,,
128179,867,1997-03-06 00:00,,11,,,,215.0,,117.0,,,,
128180,867,1997-03-26 00:00,,17,7488.0,10.0,279.0,,,,,,,
128181,867,1997-07-02 00:00,,22,7620.0,12.0,,,,,,,,
128182,867,1997-07-02 00:00,,27,7620.0,12.0,,,,,,,,
128183,867,1997-07-04 10:00,,32,,,,,,,,,,
128184,867,1997-07-09 00:00,,33,7621.0,12.0,438.0,,,,,,,
128185,867,1997-07-14 00:00,,38,,,,,,,,,,
128186,867,1997-07-30 00:00,,39,,,,,,,,,,
128187,867,1997-08-07 00:00,,49,,,,,,,,,,
128190,873,1997-02-26 00:00,,100,,,,,,,,,,
128191,873,1997-03-04 00:00,,101,,,,,,,,,,
128192,873,1997-03-28 00:00,,102,,,,,,,,,,
128193,873,1997-03-28 00:00,,109,,,,,,,,,,
128194,873,1997-04-02 00:00,,105,,,,268.0,,136.0,,,,
128195,873,1997-05-16 00:00,,111,7524.0,11.0,339.0,,,,,,,
128196,873,1997-10-14 00:00,,116,7682.0,15.0,,,,,,,,
128197,873,1997-10-14 00:00,,121,7682.0,15.0,,,,,,,,
128198,873,1997-10-15 12:00,,126,,,,,,,,,,
128199,873,1997-10-22 00:00,,127,7683.0,15.0,509.0,,,,,,,
128200,873,1997-10-27 00:00,,132,,,,,,,,,,
128201,873,1997-11-12 00:00,,133,,,,,,,,,,
128202,873,1997-11-19 00:00,,143,,,,,,,,,,
128205,874,1997-02-28 00:00,,10,,,,,,,,,,
128206,874,1997-03-06 00:00,,11,,,,262.0,,117.0,,,,
128207,874,1997-03-28 00:00,,17,7480.0,10.0,284.0,,,,,,,
128208,874,1997-05-15 00:00,,22,8346.0,11.0,,,,,,,,
128209,874,1997-05-16 00:00,,27,8346.0,11.0,,,,,,,,
128210,874,1997-05-16 15:00,,32,,,,,,,,,,
128211,874,1997-05-23 00:00,,35,8349.0,11.0,369.0,,,,,,,
128212,874,1997-07-02 00:00,,22,7611.0,12.0,,,,,,,,
128213,874,1997-07-02 00:00,,27,7611.0,12.0,,,,,,,,
128214,874,1997-07-03 15:00,,32,,,,,,,,,,
128215,874,1997-07-09 00:00,,33,7612.0,12.0,439.0,,,,,,,
128216,874,1997-07-14 00:00,,38,,,,,,,,,,
128217,874,1997-07-31 00:00,,39,,,,,,,,,,
128218,874,1997-08-07 00:00,,49,,,,,,,,,,
128221,875,1997-03-05 00:00,,100,,,,,,,,,,
128222,875,1997-03-10 00:00,,101,,,,,,,,,,
128223,875,1997-04-04 00:00,,102,,,,,,,,,,
128224,875,1997-04-04 00:00,,109,,,,,,,,,,
128225,875,1997-04-17 00:00,,105,,,,291.0,,142.0,,,,
128226,875,1997-05-23 00:00,,115,,11.0,,,,,,,,
128227,878,1997-03-10 00:00,,10,,,,,,,,,,
128228,878,1997-03-13 00:00,,11,,,,301.0,,123.0,,,,
128229,878,1997-03-28 00:00,,17,7481.0,10.0,287.0,,,,,,,
128230,878,1997-07-02 00:00,,22,7613.0,12.0,,,,,,,,
128231,878,1997-07-02 00:00,,27,7613.0,12.0,,,,,,,,
128232,878,1997-07-04 14:00,,32,,,,,,,,,,
128233,878,1997-07-09 00:00,,33,7614.0,12.0,440.0,,,,,,,
128234,878,1997-07-14 00:00,,38,,,,,,,,,,
128235,878,1997-07-31 00:00,,39,,,,,,,,,,
128236,878,1997-08-07 00:00,,49,,,,,,,,,,
128239,881,1997-03-12 00:00,,100,,,,,,,,,,
128240,881,1997-03-18 00:00,,101,,,,,,,,,,
128241,881,1997-04-14 00:00,,102,,,,,,,,,,
128242,881,1997-04-14 00:00,,109,,,,,,,,,,
128243,881,1997-04-17 00:00,,105,,,,342.0,,142.0,,,,
128244,881,1997-05-16 00:00,,111,7535.0,11.0,340.0,,,,,,,
128245,881,1997-10-15 00:00,,116,7700.0,15.0,,,,,,,,
128246,881,1997-10-15 00:00,,121,7700.0,15.0,,,,,,,,
128247,881,1997-10-15 18:00,,126,,,,,,,,,,
128248,881,1997-10-22 00:00,,128,7701.0,15.0,,,,,,,,
128249,882,1997-03-13 00:00,,10,,,,,,,,,,
128250,882,1997-03-13 00:00,,11,,,,262.0,,123.0,,,,
128251,882,1997-03-28 00:00,,17,7491.0,10.0,285.0,,,,,,,
128252,882,1997-07-02 00:00,,22,7626.0,12.0,,,,,,,,
128253,882,1997-07-02 00:00,,27,7626.0,12.0,,,,,,,,
128254,882,1997-07-04 14:00,,32,,,,,,,,,,
128255,882,1997-07-08 00:00,,33,7627.0,12.0,424.0,,,,,,,
128256,882,1997-07-14 00:00,,38,,,,,,,,,,
128257,882,1997-07-31 00:00,,39,,,,,,,,,,
128258,882,1997-08-07 00:00,,49,,,,,,,,,,
128261,883,1997-03-13 00:00,,10,,,,,,,,,,
128262,883,1997-03-13 00:00,,11,,,,218.0,,123.0,,,,
128263,883,1997-03-26 00:00,,17,7484.0,10.0,280.0,,,,,,,
128264,883,1997-05-14 00:00,,22,7549.0,11.0,,,,,,,,
128265,883,1997-05-14 00:00,,27,7549.0,11.0,,,,,,,,
128266,883,1997-05-15 10:00,,32,,,,,,,,,,
128267,883,1997-05-23 00:00,,33,7550.0,11.0,371.0,,,,,,,
128268,883,1997-05-26 00:00,,38,,,,,,,,,,
128269,883,1997-06-11 00:00,,39,,,,,,,,,,
128270,883,1997-06-11 00:00,,49,,,,,,,,,,
128273,884,1997-03-13 00:00,,100,,,,,,,,,,
128274,884,1997-03-18 00:00,,101,,,,,,,,,,
128275,884,1997-04-14 00:00,,102,,,,,,,,,,
128276,884,1997-04-14 00:00,,109,,,,,,,,,,
128277,884,1997-04-17 00:00,,105,,,,295.0,,142.0,,,,
128278,884,1997-05-20 00:00,,112,7532.0,11.0,341.0,,,,,,,
128279,886,1997-03-13 00:00,,10,,,,,,,,,,
128280,886,1997-03-26 00:00,,11,,,,309.0,,130.0,,,,
128281,886,1997-05-16 00:00,,17,7553.0,11.0,334.0,,,,,,,
128282,886,1997-10-15 00:00,,22,7717.0,15.0,,,,,,,,
128283,886,1997-10-15 00:00,,27,7717.0,15.0,,,,,,,,
128284,886,1997-10-16 10:00,,32,,,,,,,,,,
128285,886,1997-10-22 00:00,,33,7718.0,15.0,510.0,,,,,,,
128286,886,1997-10-27 00:00,,38,,,,,,,,,,
128287,886,1997-11-13 00:00,,39,,,,,,,,,,
128288,886,1997-11-19 00:00,,49,,,,,,,,,,
128291,887,1997-03-13 00:00,,10,,,,,,,,,,
128292,887,1997-03-13 00:00,,11,,,,288.0,,123.0,,,,
128293,887,1997-03-28 00:00,,17,7489.0,10.0,286.0,,,,,,,
128294,887,1997-07-02 00:00,,22,7628.0,12.0,,,,,,,,
128295,887,1997-07-02 00:00,,27,7628.0,12.0,,,,,,,,
128296,887,1997-07-03 15:00,,32,,,,,,,,,,
128297,887,1997-07-08 00:00,,33,7629.0,12.0,426.0,,,,,,,
128298,887,1997-07-14 00:00,,38,,,,,,,,,,
128299,887,1997-07-31 00:00,,39,,,,,,,,,,
128300,887,1997-08-07 00:00,,49,,,,,,,,,,
128303,903,1996-10-30 00:00,,10,,,,,,,,,,
128304,903,1996-11-21 00:00,,11,,,,301.0,,69.0,,,,
128305,903,1996-12-19 00:00,,17,7367.0,7.0,190.0,,,,,,,
128306,903,1997-03-25 00:00,,22,7490.0,10.0,,,,,,,,
128307,903,1997-03-25 00:00,,29,7490.0,10.0,270.0,,,,,,,
128308,903,1997-05-13 00:00,,22,7556.0,11.0,,,,,,,,
128309,903,1997-05-13 00:00,,27,7556.0,11.0,,,,,,,,
128310,903,1997-05-15 10:00,,32,,,,,,,,,,
128311,903,1997-05-22 00:00,,33,7557.0,11.0,364.0,,,,,,,
128312,903,1997-05-26 00:00,,38,,,,,,,,,,
128313,903,1997-06-12 00:00,,39,,,,,,,,,,
128314,903,1997-06-13 00:00,,49,,,,,,,,,,
128317,906,1997-03-19 00:00,,100,,,,,,,,,,
128318,906,1997-03-25 00:00,,101,,,,,,,,,,
128319,906,1997-04-21 00:00,,102,,,,,,,,,,
128320,906,1997-04-21 00:00,,109,,,,,,,,,,
128321,906,1997-04-24 00:00,,105,,,,301.0,,148.0,,,,
128322,906,1997-05-20 00:00,,112,7534.0,11.0,342.0,,,,,,,
128323,907,1997-03-19 00:00,,100,,,,,,,,,,
128324,907,1997-03-25 00:00,,101,,,,,,,,,,
128325,907,1997-04-21 00:00,,102,,,,,,,,,,
128326,907,1997-04-21 00:00,,109,,,,,,,,,,
128327,907,1997-04-24 00:00,,105,,,,299.0,,148.0,,,,
128328,907,1997-05-20 00:00,,112,7536.0,11.0,343.0,,,,,,,
128329,913,1997-03-25 00:00,,100,,,,,,,,,,
128330,913,1997-03-28 00:00,,101,,,,,,,,,,
128331,913,1997-04-21 00:00,,102,,,,,,,,,,
128332,913,1997-04-21 00:00,,109,,,,,,,,,,
128333,913,1997-04-24 00:00,,105,,,,404.0,,148.0,,,,
128334,913,1997-05-20 00:00,,112,7527.0,11.0,345.0,,,,,,,
128335,919,1997-03-27 00:00,,100,,,,,,,,,,
128336,919,1997-04-04 00:00,,101,,,,,,,,,,
128337,919,1997-04-28 00:00,,102,,,,,,,,,,
128338,919,1997-04-28 00:00,,109,,,,,,,,,,
128339,919,1997-04-30 00:00,,105,,,,234.0,,156.0,,,,
128340,919,1997-05-20 00:00,,112,7530.0,11.0,347.0,,,,,,,
128341,920,1997-03-27 00:00,,100,,,,,,,,,,
128342,920,1997-04-04 00:00,,101,,,,,,,,,,
128343,920,1997-04-28 00:00,,102,,,,,,,,,,
128344,920,1997-04-28 00:00,,109,,,,,,,,,,
128345,920,1997-04-30 00:00,,105,,,,234.0,,156.0,,,,
128346,920,1997-05-20 00:00,,112,7531.0,11.0,346.0,,,,,,,
128347,921,1997-03-27 00:00,,100,,,,,,,,,,
128348,921,1997-04-04 00:00,,101,,,,,,,,,,
128349,921,1997-04-28 00:00,,102,,,,,,,,,,
128350,921,1997-04-28 00:00,,109,,,,,,,,,,
128351,921,1997-04-30 00:00,,105,,,,330.0,,156.0,,,,
128352,921,1997-05-20 00:00,,111,7529.0,11.0,348.0,,,,,,,
128353,921,1997-10-15 00:00,,116,7695.0,15.0,,,,,,,,
128354,921,1997-10-15 00:00,,121,7695.0,15.0,,,,,,,,
128355,921,1997-10-22 00:00,,128,7696.0,15.0,,,,,,,,
128356,922,1997-03-27 00:00,,100,,,,,,,,,,
128357,922,1997-04-04 00:00,,101,,,,,,,,,,
128358,922,1997-04-28 00:00,,102,,,,,,,,,,
128359,922,1997-04-28 00:00,,109,,,,,,,,,,
128360,922,1997-04-30 00:00,,105,,,,284.0,,156.0,,,,
128361,922,1997-05-21 00:00,,111,7528.0,11.0,359.0,,,,,,,
128362,922,1997-10-15 00:00,,118,7693.0,15.0,493.0,,,,,,,
128363,922,1997-12-02 00:00,,116,7782.0,17.0,,,,,,,,
128364,922,1997-12-02 00:00,,121,7782.0,17.0,,,,,,,,
128365,922,1997-12-03 17:00,,126,,,,,,,,,,
128366,922,1997-12-11 00:00,,127,7783.0,17.0,606.0,,,,,,,
128367,922,1997-12-15 00:00,,132,,,,,,,,,,
128368,922,1998-01-07 00:00,,133,,,,,,,,,,
128369,922,1998-01-12 00:00,,143,,,,,,,,,,
128372,930,1997-04-02 00:00,,100,,,,,,,,,,
128373,930,1997-04-07 00:00,,101,,,,,,,,,,
128374,930,1997-05-05 00:00,,102,,,,,,,,,,
128375,930,1997-05-05 00:00,,109,,,,,,,,,,
128376,930,1997-05-14 00:00,,105,,,,287.0,,164.0,,,,
128377,930,1997-07-09 00:00,,112,7594.0,12.0,436.0,,,,,,,
128378,931,1997-04-02 00:00,,100,,,,,,,,,,
128379,931,1997-04-07 00:00,,101,,,,,,,,,,
128380,931,1997-05-05 00:00,,102,,,,,,,,,,
128381,931,1997-05-05 00:00,,109,,,,,,,,,,
128382,931,1997-05-14 00:00,,105,,,,287.0,,164.0,,,,
128383,931,1997-07-09 00:00,,112,7593.0,12.0,437.0,,,,,,,
128384,932,1997-04-03 00:00,,100,,,,,,,,,,
128385,932,1997-04-09 00:00,,101,,,,,,,,,,
128386,932,1997-05-06 00:00,,102,,,,,,,,,,
128387,932,1997-05-06 00:00,,109,,,,,,,,,,
128388,932,1997-05-14 00:00,,105,,,,363.0,,164.0,,,,
128389,932,1997-05-23 00:00,,115,,11.0,,,,,,,,
128390,933,1997-04-04 00:00,,100,,,,,,,,,,
128391,933,1997-04-09 00:00,,101,,,,,,,,,,
128392,933,1997-05-06 00:00,,102,,,,,,,,,,
128393,933,1997-05-06 00:00,,109,,,,,,,,,,
128394,933,1997-05-14 00:00,,105,,,,262.0,,164.0,,,,
128395,933,1997-07-10 00:00,,111,7591.0,12.0,451.0,,,,,,,
128396,933,1997-12-02 00:00,,116,7776.0,17.0,,,,,,,,
128397,933,1997-12-02 00:00,,121,7776.0,17.0,,,,,,,,
128398,933,1997-12-03 18:00,,126,,,,,,,,,,
128399,933,1997-12-11 00:00,,128,7777.0,17.0,,,,,,,,
128400,934,1997-04-04 00:00,,100,,,,,,,,,,
128401,934,1997-04-09 00:00,,101,,,,,,,,,,
128402,934,1997-05-06 00:00,,102,,,,,,,,,,
128403,934,1997-05-06 00:00,,109,,,,,,,,,,
128404,934,1997-05-14 00:00,,105,,,,271.0,,164.0,,,,
128405,934,1997-07-09 00:00,,111,7595.0,12.0,448.0,,,,,,,
128406,934,1997-10-15 00:00,,116,7691.0,15.0,,,,,,,,
128407,934,1997-10-15 00:00,,121,7691.0,15.0,,,,,,,,
128408,934,1997-10-15 19:00,,126,,,,,,,,,,
128409,934,1997-10-22 00:00,,128,7692.0,15.0,,,,,,,,
128410,937,1997-04-07 00:00,,10,,,,,,,,,,
128411,937,1997-04-17 00:00,,11,,,,407.0,,142.0,,,,
128412,937,1997-07-09 00:00,,18,7618.0,12.0,449.0,,,,,,,
128413,938,1997-04-10 00:00,,100,,,,,,,,,,
128414,938,1997-04-15 00:00,,101,,,,,,,,,,
128415,938,1997-05-13 00:00,,102,,,,,,,,,,
128416,938,1997-05-13 00:00,,109,,,,,,,,,,
128417,938,1997-05-14 00:00,,105,,,,295.0,,164.0,,,,
128418,938,1997-07-10 00:00,,111,7587.0,12.0,452.0,,,,,,,
128419,938,1998-02-04 00:00,,116,8400.0,20.0,,,,,,,,
128420,938,1998-02-04 00:00,,121,8400.0,20.0,,,,,,,,
128421,938,1998-02-06 14:00,,126,,,,,,,,,,
128422,938,1998-02-13 00:00,,127,7837.0,20.0,660.0,,,,,,,
128423,938,1998-02-19 00:00,,132,,,,,,,,,,
128424,938,1998-03-18 00:00,,133,,,,,,,,,,
128425,938,1998-03-23 00:00,,143,,,,,,,,,,
128426,938,1998-04-06 00:00,,145,,,,,,,,,,
128427,938,1998-04-06 00:00,,147,,,,,,,,,,
128428,938,1998-05-12 00:00,,148,8123.0,25.0,777.0,,,,,,,
128429,938,1998-05-13 00:00,,151,,,,,,,29.05.1998,39.0,112,
128430,955,1997-04-25 00:00,,10,,,,,,,,,,
128431,955,1997-04-30 00:00,,11,,,,309.0,,156.0,,,,
128432,955,1997-05-16 00:00,,17,7555.0,11.0,335.0,,,,,,,
128433,955,1997-07-02 00:00,,22,7624.0,12.0,,,,,,,,
128434,955,1997-07-02 00:00,,27,7624.0,12.0,,,,,,,,
128435,955,1997-07-04 14:00,,32,,,,,,,,,,
128436,955,1997-07-08 00:00,,34,7625.0,12.0,,,,,,,,
128437,969,1997-04-29 00:00,,10,,,,,,,,,,
128438,969,1997-04-30 00:00,,11,,,,288.0,,156.0,,,,
128439,969,1997-05-16 00:00,,17,7554.0,11.0,336.0,,,,,,,
128440,969,1997-07-02 00:00,,22,7622.0,12.0,,,,,,,,
128441,969,1997-07-02 00:00,,27,7622.0,12.0,,,,,,,,
128442,969,1997-07-04 14:00,,32,,,,,,,,,,
128443,969,1997-07-08 00:00,,33,7623.0,12.0,425.0,,,,,,,
128444,969,1997-07-14 00:00,,38,,,,,,,,,,
128445,969,1997-07-31 00:00,,39,,,,,,,,,,
128446,969,1997-08-07 00:00,,49,,,,,,,,,,
128449,970,1997-04-29 00:00,,100,,,,,,,,,,
128450,970,1997-05-06 00:00,,101,,,,,,,,,,
128451,970,1997-06-05 00:00,,102,,,,,,,,,,
128452,970,1997-06-05 00:00,,109,,,,,,,,,,
128453,970,1997-06-05 00:00,,105,,,,291.0,,177.0,,,,
128454,970,1997-09-23 00:00,,115,,,,,,,,,,
128455,971,1997-04-30 00:00,,10,,,,,,,,,,
128456,971,1997-04-30 00:00,,11,,,,262.0,,156.0,,,,
128457,971,1997-05-16 00:00,,17,7551.0,11.0,337.0,,,,,,,
128458,971,1997-07-08 00:00,,22,8358.0,12.0,,,,,,,,
128459,971,1997-07-08 00:00,,27,8358.0,12.0,,,,,,,,
128460,971,1997-07-09 00:00,,33,8360.0,12.0,444.0,,,,,,,
128461,971,1997-07-14 00:00,,38,,,,,,,,,,
128462,971,1997-07-31 00:00,,39,,,,,,,,,,
128463,971,1997-08-07 00:00,,49,,,,,,,,,,
128466,975,1997-04-30 00:00,,100,,,,,,,,,,
128467,975,1997-05-06 00:00,,101,,,,,,,,,,
128468,975,1997-06-05 00:00,,102,,,,,,,,,,
128469,975,1997-06-05 00:00,,109,,,,,,,,,,
128470,975,1997-06-05 00:00,,105,,,,341.0,,177.0,,,,
128471,975,1997-12-04 00:00,,111,7775.0,17.0,586.0,,,,,,,
128472,975,1998-03-31 00:00,,116,7945.0,23.0,,,,,,,,
128473,975,1998-03-31 00:00,,121,7945.0,23.0,,,,,,,,
128474,975,1998-04-03 00:00,,131,7946.0,23.0,743.0,,,,,,,
128475,979,1997-05-05 00:00,,100,,,,,,,,,,
128476,979,1997-05-09 00:00,,101,,,,,,,,,,
128477,979,1997-06-05 00:00,,102,,,,,,,,,,
128478,979,1997-06-05 00:00,,109,,,,,,,,,,
128479,979,1997-06-12 00:00,,105,,,,331.0,,182.0,,,,
128480,979,1997-07-10 00:00,,111,7588.0,12.0,457.0,,,,,,,
128481,979,1998-01-22 00:00,,120,,,,,,,,,,
128482,980,1997-05-05 00:00,,100,,,,,,,,,,
128483,980,1997-05-16 00:00,,101,,,,,,,,,,
128484,980,1997-06-13 00:00,,102,,,,,,,,,,
128485,980,1997-06-13 00:00,,109,,,,,,,,,,
128486,980,1997-06-19 00:00,,105,,,,360.0,,186.0,,,,
128487,980,1997-07-10 00:00,,111,7599.0,12.0,454.0,,,,,,,
128488,980,1997-10-15 00:00,,117,7704.0,15.0,494.0,,,,,,,
128489,1004,1997-05-13 00:00,,100,,,,,,,,,,
128490,1004,1997-05-16 00:00,,101,,,,,,,,,,
128491,1004,1997-06-13 00:00,,102,,,,,,,,,,
128492,1004,1997-06-13 00:00,,109,,,,,,,,,,
128493,1004,1997-06-19 00:00,,105,,,,271.0,,186.0,,,,
128494,1004,1997-10-17 00:00,,111,7684.0,15.0,498.0,,,,,,,
128495,1004,1998-02-05 00:00,,116,7847.0,20.0,,,,,,,,
128496,1004,1998-02-05 00:00,,121,7847.0,20.0,,,,,,,,
128497,1004,1998-02-09 11:00,,126,,,,,,,,,,
128498,1004,1998-02-13 00:00,,127,8431.0,20.0,661.0,,,,,,,
128499,1004,1998-02-19 00:00,,132,,,,,,,,,,
128500,1004,1998-03-18 00:00,,135,,,,,,,,,,
128501,1004,1998-03-20 00:00,,138,,,,,,,,,,
128502,1004,1998-03-20 00:00,,138,,,,,,,,,,
128503,1004,1998-04-03 00:00,11610.0,139,8445.0,23.0,738.0,,,,,,,
128504,1004,1998-04-06 00:00,,143,,,,,,,,,,
128507,1014,1997-05-15 00:00,,100,,,,,,,,,,
128508,1014,1997-05-15 00:00,,101,,,,,,,,,,
128509,1014,1997-06-05 00:00,,102,,,,,,,,,,
128510,1014,1997-06-05 00:00,,109,,,,,,,,,,
128511,1014,1997-06-12 00:00,,105,,,,331.0,,182.0,,,,
128512,1014,1997-07-10 00:00,,111,7596.0,12.0,458.0,,,,,,,
128513,1014,1998-03-24 00:00,,120,,23.0,,,,,,,,
128514,1019,1997-05-16 00:00,,100,,,,,,,,,,
128515,1019,1997-05-21 00:00,,101,,,,,,,,,,
128516,1019,1997-06-20 00:00,,102,,,,,,,,,,
128517,1019,1997-06-20 00:00,,109,,,,,,,,,,
128518,1020,1997-05-16 00:00,,100,,,,,,,,,,
128519,1020,1997-05-21 00:00,,101,,,,,,,,,,
128520,1020,1997-06-20 00:00,,102,,,,,,,,,,
128521,1020,1997-06-20 00:00,,109,,,,,,,,,,
128522,1020,1997-07-02 00:00,,105,,,,309.0,,191.0,,,,
128523,1020,1997-09-23 00:00,,115,,,,,,,,,,
128524,1029,1997-05-29 00:00,,10,,,,,,,,,,
128525,1029,1997-06-05 00:00,,11,,,,252.0,,177.0,,,,
128526,1029,1997-07-10 00:00,,17,7617.0,12.0,453.0,,,,,,,
128527,1029,1997-10-16 00:00,,22,7721.0,15.0,,,,,,,,
128528,1029,1997-10-16 00:00,,27,7721.0,15.0,,,,,,,,
128529,1029,1997-10-17 13:00,,32,,,,,,,,,,
128530,1029,1997-10-23 00:00,,33,7722.0,15.0,514.0,,,,,,,
128531,1029,1997-10-27 00:00,,38,,,,,,,,,,
128532,1029,1997-11-12 00:00,,39,,,,,,,,,,
128533,1029,1997-11-19 00:00,,49,,,,,,,,,,
128536,1031,1997-06-02 00:00,,100,,,,,,,,,,
128537,1031,1997-06-04 00:00,,101,,,,,,,,,,
128538,1031,1997-07-01 00:00,,102,,,,,,,,,,
128539,1031,1997-07-01 00:00,,109,,,,,,,,,,
128540,1031,1997-07-02 00:00,,105,,,,271.0,,191.0,,,,
128541,1031,1997-10-24 00:00,,111,7697.0,15.0,519.0,,,,,,,
128542,1031,1998-02-03 00:00,,116,7859.0,20.0,,,,,,,,
128543,1031,1998-02-03 00:00,,121,7859.0,20.0,,,,,,,,
128544,1031,1998-02-04 13:00,,126,,,,,,,,,,
128545,1031,1998-02-12 00:00,,127,7860.0,20.0,644.0,,,,,,,
128546,1031,1998-02-16 00:00,,132,,,,,,,,,,
128547,1031,1998-03-04 00:00,,135,,,,,,,,,,
128548,1031,1998-03-06 00:00,,138,,,,,,,,,,
128549,1031,1998-03-06 00:00,,138,,,,,,,,,,
128550,1031,1998-03-24 00:00,11414.0,140,7975.0,23.0,,,,,,,,
128551,1031,1998-03-26 00:00,,143,,,,,,,,,,
128554,1040,1997-06-06 00:00,,100,,,,,,,,,,
128555,1040,1997-06-12 00:00,,101,,,,,,,,,,
128556,1040,1997-07-08 00:00,,102,,,,,,,,,,
128557,1040,1997-07-08 00:00,,109,,,,,,,,,,
128558,1040,1997-07-09 00:00,,105,,,,240.0,,195.0,,,,
128559,1040,1997-10-16 00:00,,115,,15.0,,,,,,,,
128560,1042,1997-06-10 00:00,,100,,,,,,,,,,
128561,1042,1997-06-12 00:00,,101,,,,,,,,,,
128562,1042,1997-07-08 00:00,,102,,,,,,,,,,
128563,1042,1997-07-08 00:00,,109,,,,,,,,,,
128564,1042,1997-07-09 00:00,,105,,,,320.0,,195.0,,,,
128565,1042,1997-10-24 00:00,,111,7685.0,15.0,520.0,,,,,,,
128566,1042,1998-04-02 00:00,,116,7955.0,23.0,,,,,,,,
128567,1042,1998-04-02 00:00,,121,7955.0,23.0,,,,,,,,
128568,1042,1998-04-03 13:00,,126,,,,,,,,,,
128569,1042,1998-04-16 00:00,,127,7956.0,23.0,,,,,,,,
128570,1042,1998-04-20 00:00,,132,,,,,,,,,,
128571,1042,1998-05-13 00:00,,134,,,,,,,,,,
128572,1042,1998-05-14 00:00,,138,,,,,,,,,,
128573,1042,1998-05-14 00:00,,138,,,,,,,,,,
128574,1042,1998-06-18 00:00,12432.0,141,8125.0,26.0,,,,,,,,
128575,1043,1997-06-10 00:00,,10,,,,,,,,,,
128576,1043,1997-06-19 00:00,,11,,,,317.0,,186.0,,,,
128577,1043,1997-07-10 00:00,,17,7630.0,12.0,459.0,,,,,,,
128578,1043,1997-10-16 00:00,,22,7723.0,15.0,,,,,,,,
128579,1043,1997-10-17 00:00,,27,7723.0,15.0,,,,,,,,
128580,1043,1997-10-21 15:00,,32,,,,,,,,,,
128581,1043,1997-10-23 00:00,,33,7724.0,15.0,515.0,,,,,,,
128582,1043,1997-10-27 00:00,,38,,,,,,,,,,
128583,1043,1997-11-13 00:00,,39,,,,,,,,,,
128584,1043,1997-11-19 00:00,,49,,,,,,,,,,
128587,1049,1997-06-16 00:00,,10,,,,,,,,,,
128588,1049,1997-06-19 00:00,,11,,,,331.0,,186.0,,,,
128589,1049,1997-07-10 00:00,,17,7636.0,12.0,456.0,,,,,,,
128590,1049,1997-10-16 00:00,,22,7740.0,15.0,,,,,,,,
128591,1049,1997-10-16 00:00,,27,7740.0,15.0,,,,,,,,
128592,1049,1997-10-17 11:00,,32,,,,,,,,,,
128593,1049,1997-10-23 00:00,,33,7741.0,15.0,513.0,,,,,,,
128594,1049,1997-10-27 00:00,,38,,,,,,,,,,
128595,1049,1997-12-03 00:00,,39,,,,,,,,,,
